split,chunk_file,mof_name,sample_name,energy_ads_corrected,n_atoms
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_2,-0.07299847900867462,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_2,-0.07309605181217194,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_2,-0.07384535670280457,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_2,-0.07406792789697647,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_2,-0.07485278695821762,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_2,-0.07501307129859924,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_2,-0.07568284869194031,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_2,-0.07569345086812973,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_2,-0.07622841745615005,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,0.1778918355703354,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,0.1648053526878357,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,0.15556025505065918,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,0.15550102293491364,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,0.15467196702957153,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,0.1544063836336136,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,0.15386731922626495,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,0.15237770974636078,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,0.14994719624519348,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,0.14731422066688538,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,0.14570383727550507,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,0.1450297236442566,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,0.1441371738910675,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,0.14194360375404358,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,0.1397174745798111,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,0.1375509351491928,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,0.13617846369743347,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,0.1346360743045807,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,0.13231101632118225,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,0.13226710259914398,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,0.13094192743301392,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,0.12849372625350952,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,0.13026602566242218,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,0.12810620665550232,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,0.1271681934595108,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,0.1251710057258606,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,0.12488239258527756,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,0.12439428269863129,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,0.12350238114595413,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,0.12129571288824081,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,0.11898630112409592,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,0.11736858636140823,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,0.11627113819122314,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,0.11471696943044662,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,0.11129488050937653,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,0.10976976156234741,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,0.10818417370319366,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,0.10528010129928589,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,0.10766825079917908,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,0.10485328733921051,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,0.10149967670440674,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,0.0953957736492157,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,0.10083843767642975,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,0.094550222158432,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,0.09248750656843185,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,0.0889342799782753,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,0.08860345184803009,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,0.08576089143753052,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,0.08402761071920395,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,0.08140534162521362,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,0.08135441690683365,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,0.0790771022439003,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,0.07797706127166748,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,0.07622326910495758,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,0.07509493082761765,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,0.07360029220581055,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,0.07220199704170227,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,0.07118313759565353,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,0.0704769492149353,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,0.06945186853408813,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,0.06809297204017639,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,0.06671027839183807,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,0.06510338932275772,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,0.06398660689592361,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,0.06352593749761581,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,0.06207013875246048,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,0.06053872033953667,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,0.05920374020934105,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,0.057630278170108795,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,0.05643397942185402,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,0.05614029988646507,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,0.05484962835907936,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,0.054019030183553696,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,0.052766621112823486,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,0.05128920078277588,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,0.04995620995759964,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,0.04980254918336868,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,0.04886510968208313,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,0.04811900109052658,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,0.04751601815223694,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,0.04647688940167427,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,0.04639314115047455,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,0.04571506008505821,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,0.04549964889883995,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,0.04484773054718971,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,0.04386333003640175,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,0.043123241513967514,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,0.04185410961508751,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,0.041756048798561096,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,0.041122011840343475,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,0.04046104848384857,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,0.03991467133164406,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,0.03849145025014877,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,0.03670584037899971,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,0.03732454031705856,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,0.036284949630498886,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,0.03450145944952965,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,0.03062685951590538,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,0.02948972024023533,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,0.028874659910798073,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,0.02665884979069233,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,0.022480109706521034,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,0.026278100907802582,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,0.021856030449271202,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,0.019443189725279808,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,0.016981789842247963,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,0.014983720146119595,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,0.011126739904284477,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,0.012649450451135635,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,0.01035394985228777,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,0.008088589645922184,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,0.00591656006872654,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,0.0035033500753343105,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,0.002536349929869175,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,0.0004994900082238019,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,-0.0005180099979043007,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,-0.002155760070309043,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,-0.004949020221829414,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,-0.005226789973676205,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,-0.007868980057537556,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,-0.010118000209331512,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,-0.012121650390326977,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,-0.012854339554905891,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,-0.015419050119817257,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,-0.017650770023465157,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,-0.020992180332541466,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,-0.02398627996444702,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,-0.026504959911108017,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,-0.02724625915288925,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,-0.028909750282764435,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,-0.028948960825800896,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,-0.03111002966761589,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,-0.03162771090865135,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,-0.03321760892868042,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,-0.03409723937511444,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,-0.035596851259469986,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,-0.03601190820336342,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,-0.03734339028596878,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,-0.0381954088807106,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,-0.03911399096250534,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,-0.04018395021557808,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,-0.04129873961210251,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,-0.042239829897880554,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,-0.04337653890252113,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,-0.043683990836143494,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,-0.04449392855167389,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,-0.0451272688806057,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,-0.04602906107902527,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,-0.046435751020908356,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,-0.04727803170681,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,-0.04738447815179825,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,-0.0482393316924572,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,-0.04836159944534302,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_3,-0.04896252974867821,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,0.15475131571292877,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,0.14041757583618164,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,0.13131660223007202,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,0.13108377158641815,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,0.12988972663879395,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,0.12965111434459686,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,0.12943217158317566,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,0.12881435453891754,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,0.12775878608226776,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,0.12636463344097137,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,0.12642665207386017,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,0.1259235143661499,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,0.12535783648490906,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,0.12391150742769241,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,0.12214349210262299,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,0.12318377941846848,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,0.12184371799230576,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,0.12133602797985077,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,0.1201009601354599,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,0.11892878264188766,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,0.1175794005393982,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,0.11455143988132477,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,0.11305046826601028,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,0.11286632716655731,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,0.1107824370265007,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,0.10651665925979614,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,0.10666990280151367,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,0.10515885055065155,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,0.1025623306632042,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,0.099964439868927,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,0.09639865159988403,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,0.0941677987575531,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,0.09154292196035385,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,0.08775512129068375,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,0.08460596948862076,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,0.0838313177227974,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,0.08164727687835693,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,0.07933259010314941,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,0.07682239264249802,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,0.07372120022773743,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,0.07131770998239517,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,0.07120323181152344,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,0.06778232753276825,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,0.0650448203086853,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,0.06163360923528671,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,0.05904635041952133,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,0.05880647897720337,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,0.05570999160408974,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,0.05504634976387024,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,0.05272018909454346,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,0.049827490001916885,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,0.048285141587257385,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,0.045169178396463394,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,0.045639071613550186,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,0.0442739799618721,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,0.041563499718904495,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,0.03978794068098068,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,0.03800924867391586,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,0.03796324133872986,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,0.03656074032187462,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,0.03601431846618652,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,0.03485405072569847,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,0.033438511192798615,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,0.032280001789331436,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,0.031403131783008575,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,0.030555840581655502,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,0.030545979738235474,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,0.029533980414271355,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,0.029257619753479958,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,0.028351949527859688,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,0.027450399473309517,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,0.026389269158244133,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,0.02596713975071907,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,0.025315700098872185,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,0.02518451027572155,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,0.024482179433107376,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,0.023348860442638397,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,0.023321500048041344,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,0.022372610867023468,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,0.021761439740657806,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,0.021086230874061584,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,0.02076222002506256,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,0.019956009462475777,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,0.019033020362257957,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,0.018306149169802666,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,0.017397120594978333,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,0.016733739525079727,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,0.01647632010281086,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,0.015753600746393204,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,0.014831990003585815,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,0.014094860292971134,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,0.013533709570765495,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,0.013090659864246845,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,0.012291399762034416,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,0.012205449864268303,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,0.011748620308935642,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,0.010736820288002491,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,0.010280650109052658,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,0.010207150131464005,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,0.009433739818632603,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,0.009343679994344711,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,0.008678159676492214,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,0.007872049696743488,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,0.007264980114996433,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,0.006266000214964151,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,0.0056213499046862125,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,0.005615179892629385,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,0.004930589813739061,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,0.004396089818328619,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,0.0037568500265479088,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,0.0037778299301862717,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,0.003063509939238429,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,0.002600179985165596,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,0.002002259949222207,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,0.0015876999823376536,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,0.0012362799607217312,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,0.0006767800077795982,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,0.0006550599937327206,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,0.00023993999639060348,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,-0.000704929989296943,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,-0.0012566900113597512,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,-0.001655659987591207,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,-0.002298050094395876,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,-0.0030479400884360075,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,-0.004291629884392023,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,-0.004364210180938244,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,-0.004927219823002815,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,-0.005619820207357407,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,-0.006138539873063564,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,-0.006723629776388407,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,-0.007447259966284037,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,-0.00835455022752285,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,-0.009203139692544937,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,-0.009560289792716503,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,-0.01044881995767355,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,-0.010638020001351833,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,-0.011712850071489811,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,-0.012238070368766785,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,-0.013309559784829617,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,-0.01346730999648571,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,-0.014447890222072601,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,-0.014471259899437428,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,-0.015545000322163105,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,-0.015743089839816093,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,-0.016824539750814438,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,-0.017136480659246445,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,-0.018083179369568825,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,-0.018193339928984642,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,-0.01933497004210949,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,-0.01966927945613861,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,-0.020760539919137955,131
train,train_part_002.pt,XUKLAS,XUKLAS_w_CO2_4,-0.020869839936494827,131
